16256,130048,13,0.1,13,10008,1250.5,250.1,
16256,130048,15994,98.4,47840,16,1.0,0.2,
16256,130048,16004,98.4,47538,16,1.0,0.2,
16256,130048,64,0.4,64,2032,254.0,50.8
