16320,130560,131,0.8,134,1000,124.6,24.9,
16320,130560,467,2.9,481,280,34.9,7.0,
16320,130560,513,3.1,527,256,31.8,6.4,
16320,130560,178,1.1,181,736,91.7,18.3
