16256,130048,87,0.5,87,1496,186.9,37.4,
16256,130048,495,3.0,505,264,32.8,6.6,
16256,130048,505,3.1,513,264,32.2,6.4,
16256,130048,123,0.8,123,1064,132.2,26.4
