16256,130048,0,0.0,0,
16256,130048,4,0.0,4,32512,4064.0,812.8,
16256,130048,0,0.0,0,
16256,130048,3,0.0,3,43352,5418.7,1083.7,
16256,130048,390,2.4,394,336,41.7,8.3,
16256,130048,3788,23.3,4281,40,4.3,0.9,
16256,130048,375,2.3,378,352,43.3,8.7,
16256,130048,3793,23.3,4294,40,4.3,0.9
