16256,130048,113,0.7,113,1152,143.9,28.8,
16256,130048,673,4.1,686,200,24.2,4.8,
16256,130048,657,4.0,673,200,24.7,4.9,
16256,130048,148,0.9,148,880,109.8,22.0
