16320,130560,2,0.0,2,65280,8160.0,1632.0,
16320,130560,25,0.2,25,5224,652.8,130.6,
16320,130560,4,0.0,4,32640,4080.0,816.0,
16320,130560,38,0.2,38,3440,429.5,85.9,
16320,130560,20,0.1,20,6528,816.0,163.2,
16320,130560,154,0.9,155,848,106.0,21.2,
16320,130560,21,0.1,21,6224,777.1,155.4,
16320,130560,160,1.0,161,816,102.0,20.4
