16320,130560,471,2.9,524,280,34.6,6.9,
16320,130560,1717,10.5,2079,80,9.5,1.9,
16320,130560,1713,10.5,2067,80,9.5,1.9,
16320,130560,677,4.1,736,200,24.1,4.8
