16256,130048,1,0.0,1,130048,16256.0,3251.2,
16256,130048,0,0.0,0,
16256,130048,6,0.0,6,21680,2709.3,541.9,
16256,130048,30,0.2,30,4336,541.9,108.4,
16256,130048,21,0.1,21,6200,774.1,154.8,
16256,130048,131,0.8,131,1000,124.1,24.8,
16256,130048,21,0.1,21,6200,774.1,154.8,
16256,130048,128,0.8,128,1016,127.0,25.4
